moderator,market,Productivity,Utilisation %,handling time,  accuracy  
1268890,"[""US"", ""CA""]",578.435,0.849880208,99338, 1.000 
1727558445604865,"[""KZ""]",257.7775,0.725520833,78678, 0.838 
1735138323373057,"[""ES""]",272.2477419,0.648123656,78113, 0.858 
1764236250853426,"[""FR""]",516.5306667,0.804566667,86144, 0.962 
9020538,"[""PL"", ""PT"", ""GB"", ""IL""]",125.29,0,30487, 0.250 
8881701,"[""HR"", ""GB"", ""IE""]",513.6675,0.839203125,85689, 0.704 
1769313472273426,"[""BR""]",,,0, 0.486 
1693551885233154,"[""VN""]",232.25,0.871708333,49612, 0.882 
8521016,"[""US"", ""CA""]",640.85,0.931631944,80568, 0.868 
3261779,"[""GB"", ""IL"", ""IE""]",337.1866667,0.754659722,80116, 0.729 
5709106,"[""MX"", ""UY"", ""CO"", ""CL"", ""AR"", ""EC"", ""PE"", ""BR""]",448.426,0.771875,137360, 0.810 
2613990,"[""JP""]",866.6,0.923979167,53193, 0.917 
8396283,"[""US"", ""CA""]",,,0, 0.649 
1915657,"[""TH""]",622.0525,0.838265625,102732, 0.871 
3571359,"[""GB"", ""IT"", ""IE""]",326.7525,0.874348958,115867, 0.671 
1737428933735426,"[""PL""]",367.266,0.7710875,112208, 0.912 
1705052601354242,"[""MY""]",685.2925,0.86396875,70236, 0.970 
1729873023284225,"[""ID""]",361.93,0.846354167,24241, 0.947 
1725363401825281,"[""KZ""]",234.5522581,0.692473118,57172, 0.835 
1676631455688709,"[""HU""]",567.8658065,0.879741935,97094, 0.888 
3071163,"[""AU"", ""NZ"", ""SG""]",,,0, 0.965 
5569930,"[""US"", ""CA""]",628.13,1.04615625,114229, 0.972 
1038008,"[""DE""]",219.695,0.19125,150000, 0.679 
1726039575798785,"[""US"", ""CA""]",226.1666667,0.728194444,60005, 0.813 
1706437607186434,"[""ID""]",330.13,0.626984375,95948, 0.949 
1598527,"[""US"", ""CA""]",1.23,0,73, 0.676 
1695025840288769,"[""GB""]",186.0715789,0.646736842,87633, 0.943 
1732494092090369,"[""ID""]",418.2166667,0.849597222,72622, 0.942 
2570177,"[""JP""]",196.355,0.345260417,215718, 0.644 
3753607,"[""MY"", ""SG""]",501.15,0.766427083,48369, 0.934 
1728695728635906,"[""VN""]",390.04,0.845833333,94205, 0.842 
1691845936062466,"[""PH""]",177.7825,0.7875,73248, 0.967 
6853135,"[""GB"", ""KZ"", ""IE""]",,,0, 0.567 
1729270880862209,"[""ES""]",466.6773333,0.939627778,80254, 0.911 
1770099191136306,"[""PL""]",335.665,0.659651042,76829, 0.931 
9939125,"[""US"", ""CA""]",317.6571429,0.384767857,37685, 0.380 
1737386135461890,"[""MY""]",879.206,0.868425,122226, 0.977 
1768432749385746,"[""MX"", ""UY"", ""CL"", ""CO"", ""AR"", ""EC"", ""PE"", ""BR""]",420.065,0.779026042,84345, 0.961 
1769313472273410,"[""SE""]",,,0, 1.000 
1694647574135810,"[""TH""]",388.395,0.883036458,100313, 0.938 
1695027913818113,"[""IT""]",147.02,0.335302083,25186,                  -   
1251392,"[""US""]",615.8675,0.734984375,95137, 0.438 
7211760,"[""MY"", ""SG""]",504.6275,0.732911458,83908, 0.896 
3980367,"[""IT""]",111.2025,0.419359375,20480, 0.830 
2620985,"[""PT"", ""GB"", ""IE""]",377.04,0.806578125,156043, 0.794 
1739949027608577,"[""PL""]",,,0, 0.916 
1770209088552993,"[""FI""]",430.96,0.264828125,82788, 0.780 
1710303068652546,"[""PH""]",529.882,0.826579167,118273, 0.969 
1682406401556481,"[""VN""]",125.8625,0.423166667,78522, 1.000 
1743478384979986,"[""FI""]",,,0, 1.000 
1704451210654721,"[""GB""]",327.435,0.697041667,38886, 0.809 
1762882575703090,"[""BR""]",,,0, 0.608 
1765413546049569,"[""CZ""]",237.288,0.6807,92278, 0.943 
7889705,"[""US"", ""CA""]",336.7,0.89046875,112190, 0.615 
1719212303097858,"[""ES""]",193.0974359,0.638641026,90006, 0.878 
1694281660376066,"[""TR""]",273.432381,0.861444444,64710, 0.943 
1734911746733057,"[""US"", ""CA""]",180.75,0.68546875,79210, 0.860 
1694737747315714,"[""TH""]",542.36,0.890927083,49664, 0.958 
1730993346971650,"[""RO""]",320.96,0.843041667,73769, 0.967 
1707706649725953,"[""GB""]",283.2613333,0.846072222,90975, 0.865 
1772302280493057,"[""GB""]",,,0, 0.909 
