ad_id,delivery_country,punish_num,avg_ad_revenue,baseline_st
1773480144990210 ,KR,1,9.9078,2.37
1773480266717230 ,KR,1,9.9078,2.37
1773480192195580 ,KR,1,9.9078,2.37
1773480218002480 ,KR,1,9.9078,2.37
1773480207687690 ,KR,1,9.9078,2.37
1773480148480040 ,KR,1,9.9078,2.37
1773480213883930 ,KR,1,9.9078,2.37
1773480363013130 ,KR,1,9.9078,2.37
1773480255633450 ,KR,1,9.9078,2.37
1773480204567550 ,KR,1,9.9078,2.37
1773480145781810 ,KR,1,9.9078,2.37
1773480243498000 ,KR,1,9.9078,2.37
1773480095727650 ,KR,1,9.9078,2.37
1773480113928240 ,KR,1,9.9078,2.37
1773480113001500 ,KR,1,9.9078,2.37
1773480292552750 ,KR,1,9.9078,2.37
1773480201471010 ,KR,1,9.9078,2.37
1773480293220400 ,KR,1,9.9078,2.37
1773480286545930 ,KR,1,9.9078,2.37
1773480320315400 ,KR,1,9.9078,2.37
1773480379372540 ,KR,1,9.9078,2.37
1773480245073960 ,KR,1,9.9078,2.37
1773480411696160 ,KR,1,9.9078,2.37
1773480391396350 ,KR,1,9.9078,2.37
1773480190451710 ,KR,1,9.9078,2.37
1773480171041890 ,KR,1,9.9078,2.37
1773480378487850 ,KR,1,9.9078,2.37
1773480318488610 ,KR,1,9.9078,2.37
1773480183613470 ,KR,1,9.9078,2.37
1773480281278460 ,KR,1,9.9078,2.37
1773480108978200 ,KR,1,9.9078,2.37
1773480268603440 ,KR,1,9.9078,2.37
1773480143765530 ,KR,1,9.9078,2.37
1773480277095420 ,KR,1,9.9078,2.37
1773480204601370 ,KR,1,9.9078,2.37
1773480383564800 ,KR,1,9.9078,2.37
1773478583326770 ,DE,1,6.4176,1.01
1773476666438660 ,SA,1,2.7944,0.54
1773480147957760 ,KR,1,16.302,2.37
1773480217139280 ,KR,1,16.302,2.37
1773480264709150 ,KR,1,16.302,2.37
1773480183055410 ,KR,1,16.302,2.37
1773480204988440 ,KR,1,16.302,2.37
1773480144401400 ,KR,1,16.302,2.37
1773480232930350 ,KR,1,16.302,2.37
1773480353173580 ,KR,1,16.302,2.37
1773480356607020 ,KR,1,16.302,2.37
1773480219272240 ,KR,1,16.302,2.37
1773480386059310 ,KR,1,16.302,2.37
1773480142469120 ,KR,1,16.302,2.37
1773480248335370 ,KR,1,16.302,2.37
1773480206017560 ,KR,1,16.302,2.37
1773480348769320 ,KR,1,16.302,2.37
1773480339227650 ,KR,1,16.302,2.37
1773480185746480 ,KR,1,16.302,2.37
1773480280227870 ,KR,1,16.302,2.37
1773480363990010 ,KR,1,16.302,2.37
1773480289847310 ,KR,1,16.302,2.37
1773480393786400 ,KR,1,16.302,2.37
1773480296517680 ,KR,1,16.302,2.37
1773480133940270 ,KR,1,16.302,2.37
1773480213883950 ,KR,1,16.302,2.37
1773480185080850 ,KR,1,16.302,2.37
1773480322499630 ,KR,1,16.302,2.37
1773480309850120 ,KR,1,16.302,2.37
1773480225704960 ,KR,1,16.302,2.37
1773480289218560 ,KR,1,16.302,2.37
1773480239780860 ,KR,1,16.302,2.37
1773480316128280 ,KR,1,16.302,2.37
1773480345296890 ,KR,1,16.302,2.37
1773480260230170 ,KR,1,16.302,2.37
1773480209308680 ,KR,1,16.302,2.37
1773480335172620 ,KR,1,16.302,2.37
1773480311574540 ,KR,1,16.302,2.37
1773480246451200 ,KR,1,16.302,2.37
1773480251952130 ,KR,1,16.302,2.37
1773480271826970 ,KR,1,16.302,2.37
1773480393061400 ,KR,1,16.302,2.37
1773480206730240 ,KR,1,16.302,2.37
1773480125175800 ,KR,1,16.302,2.37
1773480325653500 ,KR,1,16.302,2.37
1773480417284110 ,KR,1,16.302,2.37
1773480131569660 ,KR,1,16.302,2.37
1773480370154540 ,KR,1,16.302,2.37
1773480316884000 ,KR,1,16.302,2.37
1773480190693390 ,KR,1,16.302,2.37
1773480173826090 ,KR,1,16.302,2.37
1773480271682670 ,KR,1,16.302,2.37
1773480306925610 ,KR,1,16.302,2.37
1773474254568450 ,GR,1,3.0806,0.54
1773472449158170 ,SA,1,8.2155,1.78
1773483459430430 ,VN,2,3.078,2.14
1773479598365690 ,KW,1,33.6659,1.62
1773480744773640 ,RO,1,35.35,1.62
1773473581525020 ,SA,1,8.2155,1.78
1773490798632970 ,SA,4,107.5685,1.67
1773480342566940 ,KR,1,6.295,2.37
1773480215531530 ,KR,1,6.295,2.37
1773480341567490 ,KR,1,6.295,2.37
1773480147304490 ,KR,1,6.295,2.37
1773480108058640 ,KR,1,6.295,2.37
1773480316543000 ,KR,1,6.295,2.37
1773480221343770 ,KR,1,6.295,2.37
1773480182598670 ,KR,1,6.295,2.37
1773480303241210 ,KR,1,6.295,2.37
1773480105889840 ,KR,1,6.295,2.37
1773480395317250 ,KR,1,6.295,2.37
1773480136456220 ,KR,1,6.295,2.37
1773480242663470 ,KR,1,6.295,2.37
1773480248677390 ,KR,1,6.295,2.37
1773480139299850 ,KR,1,6.295,2.37
1773480232206370 ,KR,1,6.295,2.37
1773480331183180 ,KR,1,6.295,2.37
1773480121912320 ,KR,1,6.295,2.37
1773480170958850 ,KR,1,6.295,2.37
1773480125175820 ,KR,1,6.295,2.37
1773480393100330 ,KR,1,6.295,2.37
1773480252596240 ,KR,1,6.295,2.37
1773480210866170 ,KR,1,6.295,2.37
1773480118581330 ,KR,1,6.295,2.37
1773480117221370 ,KR,1,6.295,2.37
1773480383851530 ,KR,1,6.295,2.37
1773479894922290 ,KR,1,6.295,2.37
1773480262292480 ,KR,1,6.295,2.37
1773480099358750 ,KR,1,6.295,2.37
1773480131733530 ,KR,1,6.295,2.37
1773480380726320 ,KR,1,6.295,2.37
1773480245440520 ,KR,1,6.295,2.37
1773480138037260 ,KR,1,6.295,2.37
1773480382999570 ,KR,1,6.295,2.37
1773480277982210 ,KR,1,6.295,2.37
1773480268735490 ,KR,1,6.295,2.37
1773480404336670 ,KR,1,6.295,2.37
1773480366951420 ,KR,1,6.295,2.37
1773480335562780 ,KR,1,6.295,2.37
1773480258934780 ,KR,1,6.295,2.37
1773480225651710 ,KR,1,6.295,2.37
1773480262121500 ,KR,1,6.295,2.37
1773480095454280 ,KR,1,6.295,2.37
1773480374370300 ,KR,1,6.295,2.37
1773480353156110 ,KR,1,6.295,2.37
1773480214589440 ,KR,1,6.295,2.37
1773480319771640 ,KR,1,6.295,2.37
1773480360929280 ,KR,1,6.295,2.37
1773481286027310 ,KR,1,14.8117,2.37
1773481368299520 ,KR,1,14.8117,2.37
1773481383482400 ,KR,1,14.8117,2.37
1773481382040570 ,KR,1,14.8117,2.37
1773481254136830 ,KR,1,14.8117,2.37
1773481354215470 ,KR,1,14.8117,2.37
1773481269605390 ,KR,1,14.8117,2.37
1773481215200290 ,KR,1,14.8117,2.37
1773481346099250 ,KR,1,14.8117,2.37
1773481209226290 ,KR,1,14.8117,2.37
1773481221870610 ,KR,1,14.8117,2.37
1773481270351880 ,KR,1,14.8117,2.37
1773481327572990 ,KR,1,14.8117,2.37
1773481285030940 ,KR,1,14.8117,2.37
1773481252388860 ,KR,1,14.8117,2.37
1773481244559410 ,KR,1,14.8117,2.37
1773481357836320 ,KR,1,14.8117,2.37
1773481381075980 ,KR,1,14.8117,2.37
1773481362266110 ,KR,1,14.8117,2.37
1773481282116620 ,KR,1,14.8117,2.37
1773481235202040 ,KR,1,14.8117,2.37
1773481311511580 ,KR,1,14.8117,2.37
1773481272522750 ,KR,1,14.8117,2.37
1773481220869150 ,KR,1,14.8117,2.37
1773481191261180 ,KR,1,14.8117,2.37
1773481232986120 ,KR,1,14.8117,2.37
1773481256881160 ,KR,1,14.8117,2.37
1773481328913410 ,KR,1,14.8117,2.37
1773481315721260 ,KR,1,14.8117,2.37
1773481381568510 ,KR,1,14.8117,2.37
1773482259598380 ,KR,1,3.337,2.37
1773482306646010 ,KR,1,3.337,2.37
1773482224448510 ,KR,1,3.337,2.37
1773482213990430 ,KR,1,3.337,2.37
1773482113484850 ,KR,1,3.337,2.37
1773482185007100 ,KR,1,3.337,2.37
1773482174499850 ,KR,1,3.337,2.37
1773482203336750 ,KR,1,3.337,2.37
1773482317665290 ,KR,1,3.337,2.37
1773482236349450 ,KR,1,3.337,2.37
1773482213359640 ,KR,1,3.337,2.37
1773482132802560 ,KR,1,3.337,2.37
1773482167841840 ,KR,1,3.337,2.37
1773482090670080 ,KR,1,3.337,2.37
1773482105908220 ,KR,1,3.337,2.37
1773482071564300 ,KR,1,3.337,2.37
1773482070025230 ,KR,1,3.337,2.37
1773482239139840 ,KR,1,3.337,2.37
1773482070876170 ,KR,1,3.337,2.37
1773482055108650 ,KR,1,3.337,2.37
1773482250872860 ,KR,1,3.337,2.37
1773482157921290 ,KR,1,3.337,2.37
1773482391846940 ,KR,1,3.337,2.37
1773482192008200 ,KR,1,3.337,2.37
1773482154521600 ,KR,1,3.337,2.37
1773482319635490 ,KR,1,3.337,2.37
1773482120758290 ,KR,1,3.337,2.37
1773482351927310 ,KR,1,3.337,2.37
1773482336128050 ,KR,1,3.337,2.37
1773482195446830 ,KR,1,3.337,2.37
1773482257877040 ,KR,1,3.337,2.37
1773482242589720 ,KR,1,3.337,2.37
1773482171284530 ,KR,1,3.337,2.37
1773482250655760 ,KR,1,3.337,2.37
1773482124312610 ,KR,1,3.337,2.37
1773508219699200 ,TR,1,1.1859,1.63
1773482187490300 ,KR,1,9.9078,2.37
1773482205578250 ,KR,1,9.9078,2.37
1773482288066560 ,KR,1,9.9078,2.37
1773482240169980 ,KR,1,9.9078,2.37
1773482170023930 ,KR,1,9.9078,2.37
1773482300678140 ,KR,1,9.9078,2.37
1773482281849870 ,KR,1,9.9078,2.37
1773482193852430 ,KR,1,9.9078,2.37
1773482183720970 ,KR,1,9.9078,2.37
1773482238578720 ,KR,1,9.9078,2.37
1773482198991900 ,KR,1,9.9078,2.37
1773482261978110 ,KR,1,9.9078,2.37
1773482167822380 ,KR,1,9.9078,2.37
1773482216004650 ,KR,1,9.9078,2.37
1773482291327010 ,KR,1,9.9078,2.37
1773482166733820 ,KR,1,9.9078,2.37
1773482261606430 ,KR,1,9.9078,2.37
1773482287657000 ,KR,1,9.9078,2.37
1773482201576460 ,KR,1,9.9078,2.37
1773482171271200 ,KR,1,9.9078,2.37
1773482094680090 ,KR,1,9.9078,2.37
1773482562700280 ,KR,1,14.8117,2.37
1773482653416460 ,KR,1,14.8117,2.37
1773482528933900 ,KR,1,14.8117,2.37
1773482530711600 ,KR,1,14.8117,2.37
1773482654677020 ,KR,1,14.8117,2.37
1773482528022570 ,KR,1,14.8117,2.37
1773482557992970 ,KR,1,14.8117,2.37
1773482537375790 ,KR,1,14.8117,2.37
1773482585336860 ,KR,1,14.8117,2.37
1773481279995900 ,VN,1,0.2556,1.53
1773483175899130 ,KR,1,6.295,2.37
1773483209990190 ,KR,1,6.295,2.37
1773483273091090 ,KR,1,6.295,2.37
1773483166969850 ,KR,1,6.295,2.37
1773498445687850 ,VN,2,0.5595,2.14
1773498488515580 ,VN,2,0.5595,2.14
1773486198828040 ,SA,1,28.9667,1.67
1773500806973470 ,VN,2,0.1994,2.14
1773500739564540 ,VN,2,0.1994,2.14
1773486673117230 ,US,1,8.7071,1.81
1773497556372490 ,US,2,30.4675,1.78
1773484752087090 ,US,1,3.6741,1.81
1773484905211920 ,US,1,3.6741,1.81
1773485039180810 ,US,1,3.6741,1.81
1773485049948160 ,US,1,3.6741,1.81
1773485117485050 ,US,1,3.6741,1.81
1773407537792030 ,US,1,8.3497,1.81
1773486103889920 ,KH,1,0.3272,0.54
1773512215504930 ,NZ,1,3.0981,1.58
1773486362201100 ,SA,1,6.0559,1.67
1773486374442030 ,SA,1,6.0559,1.67
1773490660098040 ,US,1,1.3373,1.53
1773487986223100 ,CA,1,7.95,1.81
1773492055330860 ,BR,1,2.7864,1.7
1773492839369770 ,KH,1,1.57,1.62
1773486012089360 ,NO,1,4.149,1.56
1773486012089360 ,IE,1,4.149,1.52
1773533930427400 ,CA,2,2.0349,1.81
1773493236426750 ,BR,1,0.4337,1.7
1773490951187450 ,SA,1,5.868,0.54
1773495259235330 ,VN,1,0.1947,1.53
1773492990015480 ,VN,1,1.7076,2.14
1773533861091370 ,CA,2,2.0349,1.81
1773511594613800 ,VN,2,1.9781,2.13
1773511545335850 ,VN,2,2.067,2.13
1773511655781390 ,VN,2,1.9781,2.13
1773511655709720 ,VN,2,2.149,2.13
1773493614622720 ,KH,1,0.4889,0.54
1773496333091840 ,RO,1,1.7747,1.53
1773513307521040 ,VN,2,0.0015,2.14
1773513343236140 ,VN,2,0.3264,2.14
1773513870150690 ,VN,2,0.0015,2.14
1773408177572860 ,CA,1,8.3497,1.81
1773514814853150 ,VN,2,0.0182,2.14
1773514811603970 ,VN,2,0.0182,2.14
1773514814866480 ,VN,2,0.0182,2.14
1773501605949450 ,US,1,14.5055,1.81
1773491026266110 ,ID,1,0.9061,1.53
1773495216124920 ,VN,1,2.5358,0.54
1773495904585740 ,CA,1,15.5549,1.81
1773499198279710 ,VN,1,0.1467,2.14
1773499198289920 ,VN,1,0.1467,2.14
1773516027848700 ,VN,2,1.4384,2.13
1773490967330810 ,SA,1,7.6882,0.54
1773516372016170 ,VN,2,1.4372,2.13
1773516387613730 ,VN,2,1.4372,2.13
1773516387623950 ,VN,2,1.4372,2.13
1773515443364890 ,VN,2,1.5268,2.14
1773496100708350 ,KH,1,2.8696,0.54
1773499508430840 ,SG,1,6.3182,1.62
1773493453242380 ,SA,1,3.958,1.78
1773517843577900 ,VN,2,0.9737,2.13
1773517867161630 ,VN,2,0.9737,2.13
1773517843597310 ,VN,2,0.9737,2.13
1773498239115260 ,TR,1,1.7064,0.54
1773486316090370 ,NO,1,4.6621,1.56
1773486072417280 ,NO,1,4.6621,1.56
1773485691879440 ,NO,1,4.631,1.56
1773485983771680 ,NO,1,4.631,1.56
1773487081480240 ,IE,1,3.3701,1.52
1773487081480240 ,DK,1,3.3701,1.31
1773497159499770 ,KH,1,2.8696,1.53
1773534089671680 ,CA,2,2.0349,1.81
1773534371010570 ,CA,2,2.0349,1.81
1773534367827980 ,CA,2,2.0349,1.81
1773534068931600 ,CA,2,2.0349,1.81
1773534068920350 ,CA,2,2.0349,1.81
1773534068941840 ,CA,2,2.0349,1.81
1773534363065390 ,CA,2,2.0349,1.81
1773533930438670 ,CA,2,2.0349,1.81
1773534371019820 ,CA,2,2.0349,1.81
1773534371296270 ,CA,2,2.0349,1.81
1773519232363550 ,VN,2,0.8388,2.13
1773519232347160 ,VN,2,0.8388,2.13
1773519592085550 ,VN,2,1.1964,2.13
1773495811563550 ,SA,1,8.2155,1.78
1773495808736250 ,AE,1,3.7584,1.78
1773497791496200 ,US,1,14.5055,1.81
1773409177355310 ,US,1,8.3497,1.81
1773409339889680 ,CA,1,8.3497,1.81
1773499149425660 ,BR,1,1.2231,1.53
1773506032157690 ,SA,1,2.2177,1.53
1773498535896060 ,DE,1,3.9173,0.54
1773473887622170 ,VN,1,3.9888,2.14
1773471610809390 ,VN,1,3.9888,2.14
1773504640618540 ,IE,1,1.53,1.52
1773504640618540 ,FI,1,1.53,1.56
1773500535841840 ,EG,1,2.4694,1.78
1773501876609020 ,KH,1,5.4117,0.54
1773507259995150 ,AE,1,26.7677,1.78
1773505760204840 ,DE,1,1.76,1.01
1773509416867840 ,US,1,0.26,1.78
1773506624846880 ,SE,1,1.3,1.62
1773506624846880 ,NO,1,1.3,1.62
1773502049996820 ,TH,1,4.3605,1.53
1773508116902910 ,DE,1,1.36,1.01
1773509872796680 ,IQ,1,5.2483,1.62
1773513595176970 ,BR,1,2.4105,1.7
1773513688072220 ,VN,1,0.3713,2.14
1773513770393600 ,VN,1,0.1825,2.14
1773503674079230 ,SA,1,7.6882,0.54
1773513883625500 ,VN,1,0.3713,2.14
1773513849826330 ,VN,1,0.3713,2.14
1773514354675710 ,BR,1,9.4792,0.54
1773514166010910 ,BR,1,2.4105,1.7
1773514439519230 ,BR,1,9.4792,0.54
1773514363287550 ,BR,1,2.4105,1.7
1773511047732250 ,CZ,1,4.16,1.62
1773506762556490 ,NO,1,4.6515,1.56
1773506762546220 ,NO,1,4.6515,1.56
1773515749136380 ,BR,1,0.0041,1.7
1773507233675260 ,MY,1,2.694,1.53
1773507285475320 ,MY,1,2.694,1.53
1773514985906220 ,VN,1,0.0802,2.14
1773515343860740 ,BR,1,1.923,1.53
1773506768880640 ,GB,1,4.6301,1.53
1773515539660800 ,SA,1,1.6992,1.53
1773512730714110 ,DE,1,15.39,1.01
1773528409131010 ,VN,2,0.0029,2.13
1773515962685480 ,GB,1,0.01,1.76
1773515962685480 ,IT,1,0.01,1.36
1773515962685480 ,DE,1,0.01,1.01
1773516234549290 ,SA,1,6.6441,1.78
1773516248412160 ,SA,1,6.6441,1.67
1773516500661260 ,SA,1,6.6441,1.78
1773516532837420 ,SA,1,6.6441,1.67
1773522728664160 ,CO,1,0.0806,1.93
1773522728664160 ,CO,1,0.0806,1.93
1773505182784510 ,SA,1,3.8167,1.78
1773505185212450 ,SA,1,3.8167,1.78
1773505992749100 ,MX,1,2.1488,1.62
1773506001413130 ,MX,1,2.1488,1.62
1773506324506670 ,SA,1,2.4034,1.78
1773516411669530 ,SA,1,2.6498,1.67
1773518244337690 ,IQ,1,5.2483,1.56
1773518244337690 ,IQ,1,5.2483,1.62
1773518244337690 ,IQ,1,5.2483,1.56
1773516894864410 ,US,1,2.25,1.81
1773519286079480 ,IQ,1,7.343,1.56
1773521373072390 ,BR,1,5.2557,1.53
1773521366378500 ,SA,1,0.2973,1.53
1773522302440440 ,CO,1,0.0445,1.93
1773521974319100 ,BR,1,0.7143,1.99
1773521974319100 ,BR,1,0.7143,1.7
1773522021896220 ,BR,1,0.7143,1.7
1773521939580930 ,VN,1,1.0244,1.53
1773522091161600 ,VN,1,0.9167,1.53
1773522124856320 ,VN,1,0.9167,1.53
1773522330869790 ,FR,1,4.145,1.76
1773498548465660 ,SG,1,6.3182,1.62
1773498685111290 ,SG,1,6.3182,1.62
1773498936007710 ,SG,1,6.3182,1.94
1773498901077020 ,SG,1,6.3182,1.94
1773522455514110 ,VN,1,0.8148,1.53
1773531518222360 ,TW,2,1.741,2.59
1773518596551680 ,GB,1,1.4779,1.72
1773518596551680 ,GB,1,1.4779,1.72
1773499334671360 ,SG,1,6.3182,1.94
1773499379906590 ,SG,1,6.3182,1.94
1773522740947960 ,VN,1,1.0473,1.53
1773522622062590 ,SA,1,0.0227,1.53
1773523343147010 ,VN,1,1.1387,1.53
1773523379325950 ,VN,1,1.1387,1.53
1773523603237880 ,VN,1,0.8724,1.53
1773523664177150 ,VN,1,0.8724,1.53
1773523726376960 ,BR,1,0.7933,1.53
1773523930273790 ,VN,1,1.1151,1.53
1773524016727040 ,VN,1,1.1151,1.53
1773523980237820 ,SA,1,0.2973,1.53
1773532292972560 ,VN,2,3.1482,2.14
1773524339031040 ,VN,1,0.7836,1.53
1773523826198640 ,EG,1,0.17,1.67
1773524277704750 ,BR,1,1.4234,1.53
1773524494337030 ,BR,1,0.7933,1.53
1773524428164100 ,BR,1,0.7933,0.54
1773524715933700 ,BR,1,0.7933,1.53
1773524856940550 ,BR,1,1.4234,1.53
1773525028723710 ,BR,1,3.106,1.53
1773524990436370 ,BR,1,1.4234,1.53
1773525107177470 ,VN,1,1.0506,1.53
1773525387468800 ,VN,1,1.0506,0.54
1773525563179010 ,PE,1,0.4014,1.68
1773525563179010 ,PE,1,0.4014,1.68
1773531512952860 ,VN,2,1.307,2.14
1773521758714880 ,KH,1,1.2352,1.53
1773523994107930 ,IQ,1,7.343,1.56
1773525563236360 ,VN,1,0.5677,1.53
1773522020828160 ,KH,1,1.2352,0.54
1773522128324600 ,KH,1,1.2352,0.54
1773524931938320 ,JP,1,1.0088,2.16
1773526210487300 ,TH,1,1.9753,1.53
1773526684016640 ,BR,1,3.5249,1.53
1773516647561250 ,SA,1,7.1257,1.67
1773521937993730 ,US,1,3.1111,1.53
1773521937993730 ,US,1,3.1111,0.54
1773516720319480 ,SA,1,7.1257,1.67
1773516818490380 ,SA,1,7.1257,1.67
1773516851609610 ,SA,1,7.1257,1.67
1773516913239090 ,SA,1,7.1257,1.67
1773522543323170 ,GB,1,2.9524,1.76
1773527409553410 ,BR,1,8.2911,0.54
1773526948622350 ,BR,1,0,1.99
1773528136747020 ,BR,1,11.7542,1.99
1773524005873710 ,SA,1,4.0467,1.78
1773526962309170 ,BR,1,0,1.99
1773527067794480 ,BR,1,0,1.99
1773527086234670 ,BR,1,0,1.99
1773526962296880 ,BR,1,0,1.99
1773527067805740 ,BR,1,0,1.99
1773530331250700 ,PE,1,8.8393,1.68
1773534393640970 ,VN,2,11.3333,2.14
1773533414939640 ,ID,2,10.9748,1.8
1773524369999870 ,TH,1,5.5242,1.53
1773525038438400 ,IT,1,4.6515,1.36
1773525038428170 ,IT,1,4.6515,1.36
1773535055902750 ,VN,2,3.1482,2.14
1773528785614850 ,BR,1,3.106,0.54
1773528531749890 ,BR,1,0.7933,1.53
1773525923473410 ,US,1,3.2584,0.54
1773527268890620 ,US,1,1.275,1.53
1773529526572030 ,TR,1,0.6539,1.53
1773525406245880 ,SA,1,7.6882,0.54
1773527747714050 ,TH,1,1.4713,1.53
1773530510757930 ,BR,1,0.7674,1.99
1773533716154380 ,MY,2,0,2.31
1773529500886030 ,BR,1,0,1.99
1773529421708330 ,BR,1,0,1.99
1773529510102060 ,BR,1,0,1.99
1773529503820830 ,BR,1,0,1.99
1773528492302340 ,BR,1,1.8027,1.53
1773526188793860 ,TH,1,0.01,1.53
1773528938344450 ,TH,1,0.9852,1.53
1773530430761000 ,VN,1,6.2779,2.13
1773532033689600 ,BR,1,0.485,1.99
1773532030627840 ,BR,1,0.485,1.99
1773532033698840 ,BR,1,0.485,1.99
1773531599293470 ,VN,1,6.2779,2.13
1773531599293470 ,VN,1,6.2779,2.14
1773532395933740 ,BR,1,0.4089,1.7
1773532316886020 ,BR,1,3.106,1.53
1773532587304960 ,VN,1,6.8374,2.14
1773529138363420 ,TH,1,0.74,1.64
1773531714390050 ,VN,1,2.6567,2.13
1773531714390050 ,VN,1,2.6567,2.13
1773525991581710 ,DE,1,2.7106,1.01
1773525991585790 ,DE,1,2.7106,1.01
1773530442578940 ,VN,1,6.0064,2.14
1773532313468930 ,SA,1,7.1438,0.54
1773533779169320 ,MY,1,1.1702,2.31
1773529691136000 ,TH,1,0.74,1.64
1773531120277550 ,AU,1,2.3164,1.84
1773531456501790 ,CA,1,2.3164,1.78
1773531456501790 ,GB,1,2.3164,1.76
1773531456501790 ,US,1,2.3164,1.78
1773531456501790 ,AU,1,2.3164,1.84
1773531463364640 ,AU,1,1.3571,1.84
1773531463364640 ,GB,1,1.3571,1.76
1773531463364640 ,CA,1,1.3571,1.78
1773531463364640 ,US,1,1.3571,1.78
1773530222029850 ,TH,1,0.74,1.64
1773535781986330 ,ID,1,0.6361,1.8
1773537038723090 ,ID,1,2.0361,1.8
1773534749202430 ,VN,1,24.7883,2.14
1773534749202430 ,PE,1,24.7883,1.68
1773534749202430 ,IT,1,24.7883,1.36
1773534749202430 ,BR,1,24.7883,1.99
1773534749202430 ,PL,1,24.7883,1.64
1773534749202430 ,KZ,1,24.7883,2
1773534749202430 ,IE,1,24.7883,1.52
1773534749202430 ,SG,1,24.7883,1.94
1773534749202430 ,GB,1,24.7883,1.76
1773534749202430 ,PT,1,24.7883,1.98
1773534749202430 ,AU,1,24.7883,1.84
1773534749202430 ,NZ,1,24.7883,1.58
1773534749202430 ,CZ,1,24.7883,1.9
1773534749202430 ,FR,1,24.7883,1.97
1773534749202430 ,TH,1,24.7883,1.64
1773534749202430 ,HU,1,24.7883,1.56
1773534749202430 ,KH,1,24.7883,1.5
1773534749202430 ,CL,1,24.7883,1.85
1773534705224730 ,BR,1,40.5188,1.99
1773530920911900 ,TH,1,0.74,1.64
1773531222713340 ,JP,1,15.9373,2.16
1773531270793240 ,JP,1,15.9373,2.16
1773537693757450 ,PH,1,2.435,1.62
1773537693757450 ,PH,1,2.435,2.46
1773535549466640 ,BR,1,27.7967,1.7
1773535777495090 ,BR,1,48.2705,1.99
1773531354098680 ,ID,1,2.43,0.54
1773535210519580 ,VN,1,6.8374,2.14
1773534048726040 ,GB,1,27.631,1.72
1773535507693570 ,VN,1,0.7836,1.53
1773536054459420 ,BR,1,28.7722,1.7
1773533338458150 ,TH,1,5.5242,1.53
1773534943722540 ,VN,1,9.6826,2.14
1773534110487580 ,ID,1,8.8467,1.8
1773537529214000 ,FR,1,35.0015,1.76
1773536563987450 ,VN,1,0.8724,1.53
1773564638820400 ,TH,2,2.2606,1.64
1773564783872030 ,TH,2,2.2606,1.64
1773533642817540 ,TH,1,1.7313,1.53
1773536450568190 ,MY,1,1.7489,2.31
1773536445154330 ,MY,1,1.7489,2.31
1773536436428810 ,MY,1,1.7489,2.31
1773536780132350 ,VN,1,6.8374,2.14
1773537319028730 ,BR,1,32.5667,1.7
1773536745911300 ,BR,1,2.2448,1.53
1773536866304010 ,VN,1,6.8374,2.14
1773536222343170 ,VN,1,3.3364,2.14
1773537091219450 ,VN,1,6.8374,2.14
1773537091219450 ,VN,1,6.8374,2.14
1773537534788600 ,BR,1,32.5667,1.7
1773535974782970 ,MY,1,5.6207,0.54
1773537121188880 ,VN,1,6.8374,2.14
1773530131665950 ,KW,1,3.1218,1.56
1773535647910960 ,GB,1,27.631,1.76
1773534074142730 ,BR,1,0.4103,1.7
1773330502000670 ,BR,1,11.959,1.7
1773539894370320 ,ID,2,9.8546,1.8
1773539894370320 ,ID,2,9.8546,1.8
1773535272798240 ,PL,1,4.4028,1.64
1773535272798240 ,GR,1,4.4028,2.11
1773535272798240 ,CZ,1,4.4028,1.9
1773537860299820 ,VN,1,6.8374,2.14
1773537890659370 ,VN,1,6.8374,2.14
1773537913169930 ,PH,1,2.1911,2.46
1773537936250920 ,PH,1,2.1911,2.46
1773537983040520 ,PH,1,2.1911,2.46
1773537965365260 ,PH,1,2.1911,2.46
1773149171269660 ,BR,1,12.9423,1.7
1773149165573130 ,BR,1,12.9423,1.7
1773149171283980 ,BR,1,12.9423,1.7
1773149154112560 ,BR,1,12.9423,1.7
1773149154126840 ,BR,1,12.9423,1.7
1773148410762280 ,BR,1,12.9423,1.7
1773147878841390 ,BR,1,12.9423,1.7
1773147808147500 ,BR,1,12.9423,1.7
1773538513572880 ,GB,1,1.206,1.72
1773149165562920 ,BR,1,12.9423,1.7
1773149154103310 ,BR,1,12.9423,1.7
1773149139733530 ,BR,1,12.9423,1.7
1773149139744810 ,BR,1,12.9423,1.7
1773474806348820 ,TH,1,1.2338,1.53
1773538581306370 ,KZ,1,1.99,2
1773538581306370 ,KZ,1,1.99,2
1773538581306370 ,KZ,1,1.99,2
1773538581306370 ,KZ,1,1.99,2
1773538581306370 ,KZ,1,1.99,2
1773538581306370 ,KZ,1,1.99,2
1773538652356620 ,PH,1,1.333,2.46
1773535536130050 ,TH,1,2.4122,1.53
1773538479328300 ,ID,1,2.1911,1.8
1773538533053470 ,ID,1,2.1911,1.8
1773538541975570 ,ID,1,2.1911,1.8
1773538524861470 ,ID,1,2.1911,1.8
1773538501256220 ,ID,1,2.1911,1.8
1773538511491100 ,ID,1,2.1911,1.8
1773537679207470 ,TW,1,2.359,2.59
1773538714238970 ,ID,1,1.8955,1.53
1773541176593400 ,CZ,1,2.1173,1.62
1773541176593400 ,NZ,1,2.1173,1.58
1773541176593400 ,PL,1,2.1173,1.64
1773541176593400 ,HU,1,2.1173,1.62
1773541176593400 ,GB,1,2.1173,1.76
1773539077538840 ,PH,1,1.333,2.46
1773539081607160 ,PH,1,1.333,2.46
1773539275648000 ,VN,1,0.7135,2.13
